62,10:14:38,25SQCMICSBB1ADA00B24F,2
63,10:14:38,25SQCMICSBB1ADA00B24F,1
64,10:19:55,25SQCMICSBB1ADA00B24F,1
65,10:19:57,25SQCMICSBB1ADA00B24F,2
66,10:27:22,25SQCMICSBB1ADA00B24F,2
67,10:27:23,25SQCMICSBB1ADA00B24F,1
68,10:36:02,25SQCMICSBB1ADA00B24F,1
69,10:36:03,25SQCMICSBB1ADA00B24F,2
70,10:46:12,25SQCMICSBB1ADA00B24F,2
71,10:46:12,25SQCMICSBB1ADA00B24F,1
72,10:46:12,25SQCMICSBB1ADA00B24F,2
73,10:46:12,25SQCMICSBB1ADA00B24F,1
74,10:46:12,25SQCMICSBB1ADA00B24F,2
75,10:46:13,25SQCMICSBB1ADA00B24F,1
76,10:46:13,25SQCMICSBB1ADA00B24F,2
77,10:55:20,25SQCMICSBB1ADA00B24F,1
78,10:55:20,25SQCMICSBB1ADA00B24F,2
79,11:01:06,25SQCMICSBB1ADA00B24F,2
80,11:01:07,25SQCMICSBB1ADA00B24F,1
81,11:01:07,25SQCMICSBB1ADA00B24F,2
82,11:01:07,25SQCMICSBB1ADA00B24F,1
83,11:01:07,25SQCMICSBB1ADA00B24F,2
84,11:01:07,25SQCMICSBB1ADA00B24F,1
85,11:10:25,25SQCMICSBB1ADA00B24F,1
86,11:10:26,25SQCMICSBB1ADA00B24F,2
87,11:15:17,25SQCMICSBB1ADA00B24F,2
88,11:15:18,25SQCMICSBB1ADA00B24F,1
89,11:27:43,25SQCMICSBB1ADA00B24F,1
90,11:27:44,25SQCMICSBB1ADA00B24F,2
91,11:36:23,25SQCMICSBB1ADA00B24F,2
92,11:36:24,25SQCMICSBB1ADA00B24F,1
93,11:47:15,25SQCMICSBB1ADA00B24F,2
94,11:53:55,25SQCMICSBB1ADA00B24F,2
95,11:53:55,25SQCMICSBB1ADA00B24F,1
96,12:05:35,25SQCMICSBB1ADA00B24F,1
97,12:13:06,25SQCMICSBB1ADA00B24F,2
98,12:13:07,25SQCMICSBB1ADA00B24F,1
99,12:25:17,25SQCMICSBB1ADA00B24F,1
100,12:25:18,25SQCMICSBB1ADA00B24F,2
101,12:32:44,25SQCMICSBB1ADA00B24F,1
102,12:45:31,25SQCMICSBB1ADA00B24F,1
103,12:45:31,25SQCMICSBB1ADA00B24F,2
104,12:50:24,25SQCMICSBB1ADA00B24F,2
105,12:50:25,25SQCMICSBB1ADA00B24F,1
106,13:23:50,25SQCMICSBB1ADA00B24F,1
107,13:23:50,25SQCMICSBB1ADA00B24F,2
108,13:31:01,25SQCMICSBB1ADA00B24F,2
109,13:31:02,25SQCMICSBB1ADA00B24F,1
110,13:43:26,25SQCMICSBB1ADA00B24F,1
111,13:55:51,25SQCMICSBB1ADA00B24F,2
112,14:07:19,25SQCMICSBB1ADA00B24F,1
113,14:07:19,25SQCMICSBB1ADA00B24F,2
114,14:13:48,25SQCMICSBB1ADA00B24F,2
115,14:13:49,25SQCMICSBB1ADA00B24F,1
116,14:28:31,25SQCMICSBB1ADA00B24F,1
117,14:28:32,25SQCMICSBB1ADA00B24F,2
118,14:33:34,25SQCMICSBB1ADA00B24F,2
119,14:33:35,25SQCMICSBB1ADA00B24F,1
120,14:33:35,25SQCMICSBB1ADA00B24F,2
121,14:33:35,25SQCMICSBB1ADA00B24F,1
122,14:45:40,25SQCMICSBB1ADA00B24F,1
123,14:45:41,25SQCMICSBB1ADA00B24F,2
124,14:52:54,25SQCMICSBB1ADA00B24F,1
125,15:05:33,25SQCMICSBB1ADA00B24F,1
126,15:05:34,25SQCMICSBB1ADA00B24F,2
127,15:13:34,25SQCMICSBB1ADA00B24F,2
128,15:30:21,25SQCMICSBB1ADA00B24F,1
129,15:30:21,25SQCMICSBB1ADA00B24F,2
130,15:30:21,25SQCMICSBB1ADA00B24F,1
131,15:30:21,25SQCMICSBB1ADA00B24F,2
132,15:47:10,25SQCMICSBB1ADA00B24F,2
133,15:47:11,25SQCMICSBB1ADA00B24F,1
134,16:01:36,25SQCMICSBB1ADA00B24F,1
135,16:01:36,25SQCMICSBB1ADA00B24F,2
136,16:26:27,25SQCMICSBB1ADA00B24F,2
137,16:26:27,25SQCMICSBB1ADA00B24F,1
138,16:32:38,25SQCMICSBB1ADA00B24F,1
139,16:32:39,25SQCMICSBB1ADA00B24F,2
140,16:41:33,25SQCMICSBB1ADA00B24F,2
141,16:41:34,25SQCMICSBB1ADA00B24F,1
142,16:53:18,25SQCMICSBB1ADA00B24F,1
143,16:53:20,25SQCMICSBB1ADA00B24F,2
144,15:54:07,25SQCMICSBB1B3500B1E4,2
145,15:54:08,25SQCMICSBB1B3500B1E4,1
146,15:54:08,25SQCMICSBB1B3500B1E4,2
147,15:54:08,25SQCMICSBB1B3500B1E4,1
148,15:59:51,25SQCMICSBB1B3500B1E4,1
149,15:59:52,25SQCMICSBB1B3500B1E4,2
150,10:01:16,25SQCMICSBB1D8000B0BD,2
151,10:18:00,25SQCMICSBB1D8000B0BD,1
152,10:18:01,25SQCMICSBB1D8000B0BD,2
153,10:23:23,25SQCMICSBB1D8000B0BD,2
154,10:23:24,25SQCMICSBB1D8000B0BD,1
155,10:37:31,25SQCMICSBB1D8000B0BD,1
156,10:37:31,25SQCMICSBB1D8000B0BD,2
157,10:44:23,25SQCMICSBB1D8000B0BD,2
158,10:44:24,25SQCMICSBB1D8000B0BD,1
159,10:44:24,25SQCMICSBB1D8000B0BD,2
160,10:44:24,25SQCMICSBB1D8000B0BD,1
161,11:00:12,25SQCMICSBB1D8000B0BD,1
162,11:00:17,25SQCMICSBB1D8000B0BD,1
163,11:14:40,25SQCMICSBB1D8000B0BD,2
164,11:14:44,25SQCMICSBB1D8000B0BD,1
165,11:14:44,25SQCMICSBB1D8000B0BD,2
166,11:14:44,25SQCMICSBB1D8000B0BD,1
167,11:14:44,25SQCMICSBB1D8000B0BD,2
168,11:14:44,25SQCMICSBB1D8000B0BD,1
169,11:14:44,25SQCMICSBB1D8000B0BD,2
170,11:14:44,25SQCMICSBB1D8000B0BD,1
171,11:14:44,25SQCMICSBB1D8000B0BD,2
172,11:32:28,25SQCMICSBB1D8000B0BD,1
173,11:32:28,25SQCMICSBB1D8000B0BD,2
174,11:32:28,25SQCMICSBB1D8000B0BD,1
175,11:32:28,25SQCMICSBB1D8000B0BD,2
176,10:37:31,25SQCMICSBB223F00B277,2
177,10:47:10,25SQCMICSBB223F00B277,1
178,10:47:10,25SQCMICSBB223F00B277,1
179,10:47:10,25SQCMICSBB223F00B277,2
180,10:57:41,25SQCMICSBB223F00B277,2
181,10:57:42,25SQCMICSBB223F00B277,1
182,10:57:42,25SQCMICSBB223F00B277,2
183,10:57:43,25SQCMICSBB223F00B277,1
184,11:08:31,25SQCMICSBB223F00B277,1
185,11:08:32,25SQCMICSBB223F00B277,2
186,12:27:26,25SQCMICSBB223F00B277,2
187,12:27:28,25SQCMICSBB223F00B277,1
188,12:35:45,25SQCMICSBB223F00B277,1
189,12:35:46,25SQCMICSBB223F00B277,2
190,13:09:20,25SQCMICSBB223F00B277,2
191,13:09:22,25SQCMICSBB223F00B277,1
192,13:09:22,25SQCMICSBB223F00B277,2
193,13:17:48,25SQCMICSBB223F00B277,1
194,13:17:48,25SQCMICSBB223F00B277,2
195,13:17:48,25SQCMICSBB223F00B277,1
196,13:17:48,25SQCMICSBB223F00B277,2
197,13:17:49,25SQCMICSBB223F00B277,1
198,13:17:49,25SQCMICSBB223F00B277,2
199,13:17:49,25SQCMICSBB223F00B277,1
200,13:17:49,25SQCMICSBB223F00B277,2
201,13:17:49,25SQCMICSBB223F00B277,1
202,13:17:49,25SQCMICSBB223F00B277,2
203,13:17:50,25SQCMICSBB223F00B277,1
204,13:17:50,25SQCMICSBB223F00B277,2
205,14:57:24,25SQCMICSBB223F00B277,2
206,14:57:24,25SQCMICSBB223F00B277,1
207,14:57:24,25SQCMICSBB223F00B277,2
208,14:57:24,25SQCMICSBB223F00B277,1
209,15:40:12,25SQCMICSBB223F00B277,1
210,15:40:14,25SQCMICSBB223F00B277,2
211,14:20:20,25SQCMICSBB23D000B1FE,2
212,14:20:21,25SQCMICSBB23D000B1FE,1
213,14:20:21,25SQCMICSBB23D000B1FE,2
214,14:20:21,25SQCMICSBB23D000B1FE,1
215,14:20:21,25SQCMICSBB23D000B1FE,2
216,14:20:21,25SQCMICSBB23D000B1FE,1
217,14:20:21,25SQCMICSBB23D000B1FE,2
218,14:20:22,25SQCMICSBB23D000B1FE,1
219,14:27:37,25SQCMICSBB23D000B1FE,1
220,14:27:37,25SQCMICSBB23D000B1FE,2
221,14:27:37,25SQCMICSBB23D000B1FE,1
222,14:27:37,25SQCMICSBB23D000B1FE,2
223,10:56:10,25SQCMICSBB256500B0A5,2
224,10:56:11,25SQCMICSBB256500B0A5,1
225,10:56:11,25SQCMICSBB256500B0A5,2
226,11:11:16,25SQCMICSBB256500B0A5,1
227,11:11:16,25SQCMICSBB256500B0A5,2
228,11:20:33,25SQCMICSBB256500B0A5,2
229,11:20:34,25SQCMICSBB256500B0A5,1
230,11:32:07,25SQCMICSBB256500B0A5,1
231,11:32:08,25SQCMICSBB256500B0A5,2
232,15:08:33,25SQCMICSBB256500B0A5,2
233,15:17:49,25SQCMICSBB256500B0A5,1
234,15:19:09,25SQCMICSBB256500B0A5,1
235,15:19:09,25SQCMICSBB256500B0A5,2
236,15:19:09,25SQCMICSBB256500B0A5,1
237,15:19:09,25SQCMICSBB256500B0A5,2
238,14:38:21,25SQCMICSBB26B800B147,2
239,14:38:25,25SQCMICSBB26B800B147,1
240,14:38:25,25SQCMICSBB26B800B147,2
241,14:38:25,25SQCMICSBB26B800B147,1
242,14:38:25,25SQCMICSBB26B800B147,2
243,14:38:26,25SQCMICSBB26B800B147,1
244,14:38:26,25SQCMICSBB26B800B147,2
245,14:38:26,25SQCMICSBB26B800B147,1
246,14:38:26,25SQCMICSBB26B800B147,2
247,14:38:26,25SQCMICSBB26B800B147,1
248,14:38:26,25SQCMICSBB26B800B147,2
249,14:38:26,25SQCMICSBB26B800B147,1
250,14:38:26,25SQCMICSBB26B800B147,2
251,14:38:26,25SQCMICSBB26B800B147,1
252,14:38:26,25SQCMICSBB26B800B147,2
253,14:38:27,25SQCMICSBB26B800B147,1
254,14:38:27,25SQCMICSBB26B800B147,2
255,14:38:27,25SQCMICSBB26B800B147,1
256,14:38:27,25SQCMICSBB26B800B147,2
257,14:38:27,25SQCMICSBB26B800B147,1
258,14:38:27,25SQCMICSBB26B800B147,2
259,14:38:27,25SQCMICSBB26B800B147,1
260,14:38:27,25SQCMICSBB26B800B147,2
261,14:38:28,25SQCMICSBB26B800B147,1
262,14:55:29,25SQCMICSBB26B800B147,1
263,14:55:32,25SQCMICSBB26B800B147,2
264,14:55:32,25SQCMICSBB26B800B147,1
265,14:55:32,25SQCMICSBB26B800B147,2
266,14:55:33,25SQCMICSBB26B800B147,1
267,14:55:33,25SQCMICSBB26B800B147,2
268,12:54:35,25SQCMICSBB26B900B0A1,1
269,12:54:36,25SQCMICSBB26B900B0A1,2
270,12:54:37,25SQCMICSBB26B900B0A1,2
271,13:15:39,25SQCMICSBB26B900B0A1,2
272,13:15:40,25SQCMICSBB26B900B0A1,2
273,13:15:40,25SQCMICSBB26B900B0A1,2
274,13:15:40,25SQCMICSBB26B900B0A1,2
275,13:15:41,25SQCMICSBB26B900B0A1,1
276,15:00:00,25SQCMICSBB26B900B0A1,1
277,15:00:01,25SQCMICSBB26B900B0A1,2
278,15:00:02,25SQCMICSBB26B900B0A1,1
279,15:00:02,25SQCMICSBB26B900B0A1,2
280,15:00:02,25SQCMICSBB26B900B0A1,1
281,15:00:04,25SQCMICSBB26B900B0A1,2
282,15:17:01,25SQCMICSBB26B900B0A1,2
283,15:17:02,25SQCMICSBB26B900B0A1,1
284,15:17:02,25SQCMICSBB26B900B0A1,2
285,15:17:02,25SQCMICSBB26B900B0A1,1
286,15:17:02,25SQCMICSBB26B900B0A1,2
287,15:54:54,25SQCMICSBB26B900B0A1,2
288,16:03:20,25SQCMICSBB26B900B0A1,2
289,16:03:21,25SQCMICSBB26B900B0A1,1
290,16:03:21,25SQCMICSBB26B900B0A1,2
291,16:03:21,25SQCMICSBB26B900B0A1,1
292,16:03:21,25SQCMICSBB26B900B0A1,2
293,16:03:21,25SQCMICSBB26B900B0A1,1
294,16:03:21,25SQCMICSBB26B900B0A1,2
295,16:03:21,25SQCMICSBB26B900B0A1,1
296,16:47:38,25SQCMICSBB26B900B0A1,1
297,16:47:40,25SQCMICSBB26B900B0A1,2
298,17:14:14,25SQCMICSBB26B900B0A1,2
299,17:14:16,25SQCMICSBB26B900B0A1,1
300,17:39:50,25SQCMICSBB26B900B0A1,2
301,17:39:51,25SQCMICSBB26B900B0A1,1
302,17:39:51,25SQCMICSBB26B900B0A1,2
303,17:59:34,25SQCMICSBB26B900B0A1,2
304,17:59:35,25SQCMICSBB26B900B0A1,1
305,18:17:15,25SQCMICSBB26B900B0A1,1
306,18:17:17,25SQCMICSBB26B900B0A1,2
307,13:48:31,25SQCMICSBB26BC00B2CC,2
308,13:48:35,25SQCMICSBB26BC00B2CC,1
309,13:48:35,25SQCMICSBB26BC00B2CC,2
310,13:53:14,25SQCMICSBB26BC00B2CC,1
311,13:53:15,25SQCMICSBB26BC00B2CC,2
312,14:34:30,25SQCMICSBB26BC00B2CC,2
313,14:34:32,25SQCMICSBB26BC00B2CC,1
314,14:34:32,25SQCMICSBB26BC00B2CC,2
315,14:34:32,25SQCMICSBB26BC00B2CC,1
316,14:38:00,25SQCMICSBB26BC00B2CC,1
317,14:38:09,25SQCMICSBB26BC00B2CC,1
318,14:38:10,25SQCMICSBB26BC00B2CC,2
319,14:52:00,25SQCMICSBB275300B121,2
320,14:52:00,25SQCMICSBB275300B121,1
321,14:52:00,25SQCMICSBB275300B121,2
322,14:52:00,25SQCMICSBB275300B121,1
323,14:52:00,25SQCMICSBB275300B121,2
324,14:52:00,25SQCMICSBB275300B121,1
325,14:52:05,25SQCMICSBB275300B121,1
326,14:53:52,25SQCMICSBB275300B121,1
327,14:53:52,25SQCMICSBB275300B121,2
328,14:53:52,25SQCMICSBB275300B121,1
329,14:53:52,25SQCMICSBB275300B121,2
330,14:54:10,25SQCMICSBB275300B121,2
331,15:32:12,25SQCMICSBB275700B2EE,2
332,15:32:14,25SQCMICSBB275700B2EE,1
333,15:38:40,25SQCMICSBB275700B2EE,1
334,15:38:41,25SQCMICSBB275700B2EE,2
335,15:33:06,25SQCMICSBB3B6400B294,2
336,15:33:07,25SQCMICSBB3B6400B294,1
337,15:33:47,25SQCMICSBB3B6400B294,1
338,15:33:48,25SQCMICSBB3B6400B294,2
339,14:18:09,25SQCMICSBB3B8D00B160,2
340,14:18:09,25SQCMICSBB3B8D00B160,1
341,14:18:09,25SQCMICSBB3B8D00B160,2
342,14:18:10,25SQCMICSBB3B8D00B160,2
343,14:18:11,25SQCMICSBB3B8D00B160,1
344,14:18:11,25SQCMICSBB3B8D00B160,2
345,14:18:12,25SQCMICSBB3B8D00B160,1
346,14:18:12,25SQCMICSBB3B8D00B160,2
347,14:18:12,25SQCMICSBB3B8D00B160,1
348,14:18:12,25SQCMICSBB3B8D00B160,2
349,14:18:13,25SQCMICSBB3B8D00B160,1
350,14:18:13,25SQCMICSBB3B8D00B160,2
351,14:18:13,25SQCMICSBB3B8D00B160,1
352,14:18:13,25SQCMICSBB3B8D00B160,2
353,14:18:13,25SQCMICSBB3B8D00B160,1
354,14:18:13,25SQCMICSBB3B8D00B160,2
355,14:18:13,25SQCMICSBB3B8D00B160,1
356,14:18:13,25SQCMICSBB3B8D00B160,2
357,14:18:14,25SQCMICSBB3B8D00B160,1
358,14:18:14,25SQCMICSBB3B8D00B160,2
359,14:18:14,25SQCMICSBB3B8D00B160,1
360,14:18:14,25SQCMICSBB3B8D00B160,2
361,14:18:14,25SQCMICSBB3B8D00B160,1
362,14:18:14,25SQCMICSBB3B8D00B160,2
363,14:18:14,25SQCMICSBB3B8D00B160,1
364,14:18:14,25SQCMICSBB3B8D00B160,2
365,14:18:15,25SQCMICSBB3B8D00B160,1
366,14:18:15,25SQCMICSBB3B8D00B160,2
367,14:18:15,25SQCMICSBB3B8D00B160,1
368,14:18:15,25SQCMICSBB3B8D00B160,2
369,14:18:15,25SQCMICSBB3B8D00B160,1
370,14:18:15,25SQCMICSBB3B8D00B160,2
371,14:18:15,25SQCMICSBB3B8D00B160,1
372,14:18:15,25SQCMICSBB3B8D00B160,2
373,14:18:16,25SQCMICSBB3B8D00B160,1
374,14:18:16,25SQCMICSBB3B8D00B160,2
375,14:18:16,25SQCMICSBB3B8D00B160,1
376,14:18:16,25SQCMICSBB3B8D00B160,2
377,14:18:16,25SQCMICSBB3B8D00B160,1
378,14:18:16,25SQCMICSBB3B8D00B160,2
379,14:18:16,25SQCMICSBB3B8D00B160,1
380,14:18:16,25SQCMICSBB3B8D00B160,2
381,14:18:16,25SQCMICSBB3B8D00B160,1
382,14:18:16,25SQCMICSBB3B8D00B160,2
383,14:18:17,25SQCMICSBB3B8D00B160,1
384,14:18:17,25SQCMICSBB3B8D00B160,2
385,14:18:17,25SQCMICSBB3B8D00B160,1
386,14:18:17,25SQCMICSBB3B8D00B160,2
387,14:18:17,25SQCMICSBB3B8D00B160,1
388,14:18:17,25SQCMICSBB3B8D00B160,2
389,14:18:17,25SQCMICSBB3B8D00B160,1
390,14:18:17,25SQCMICSBB3B8D00B160,2
391,14:18:18,25SQCMICSBB3B8D00B160,1
392,14:18:18,25SQCMICSBB3B8D00B160,2
393,14:18:18,25SQCMICSBB3B8D00B160,1
394,14:18:18,25SQCMICSBB3B8D00B160,2
395,14:18:18,25SQCMICSBB3B8D00B160,1
396,14:20:26,25SQCMICSBB3B8D00B160,1
397,14:20:28,25SQCMICSBB3B8D00B160,2
398,14:58:55,25SQCMICSBB3B8D00B160,2
399,14:59:00,25SQCMICSBB3B8D00B160,2
400,14:59:01,25SQCMICSBB3B8D00B160,1
401,14:59:01,25SQCMICSBB3B8D00B160,2
402,14:59:01,25SQCMICSBB3B8D00B160,1
403,15:05:54,25SQCMICSBB3B8D00B160,2
404,15:05:55,25SQCMICSBB3B8D00B160,2
405,10:06:20,25SQCMICSBB3F0A00B250,2
406,10:11:07,25SQCMICSBB3F0A00B250,1
407,10:11:08,25SQCMICSBB3F0A00B250,2
408,10:18:30,25SQCMICSBB3F0A00B250,2
409,10:18:31,25SQCMICSBB3F0A00B250,1
410,10:25:03,25SQCMICSBB3F0A00B250,1
411,10:25:03,25SQCMICSBB3F0A00B250,2
412,10:25:04,25SQCMICSBB3F0A00B250,1
413,10:25:04,25SQCMICSBB3F0A00B250,2
414,10:25:04,25SQCMICSBB3F0A00B250,1
415,10:25:04,25SQCMICSBB3F0A00B250,2
416,10:31:55,25SQCMICSBB3F0A00B250,1
417,10:43:32,25SQCMICSBB3F0A00B250,1
418,10:43:34,25SQCMICSBB3F0A00B250,2
419,10:51:30,25SQCMICSBB3F0A00B250,2
420,10:51:31,25SQCMICSBB3F0A00B250,1
421,10:51:31,25SQCMICSBB3F0A00B250,2
422,10:51:31,25SQCMICSBB3F0A00B250,1
423,10:51:31,25SQCMICSBB3F0A00B250,2
424,10:51:32,25SQCMICSBB3F0A00B250,1
425,11:00:59,25SQCMICSBB3F0A00B250,1
426,11:01:00,25SQCMICSBB3F0A00B250,2
427,11:08:06,25SQCMICSBB3F0A00B250,2
428,11:08:07,25SQCMICSBB3F0A00B250,1
429,11:08:07,25SQCMICSBB3F0A00B250,2
430,11:08:08,25SQCMICSBB3F0A00B250,1
431,11:08:08,25SQCMICSBB3F0A00B250,2
432,11:08:08,25SQCMICSBB3F0A00B250,1
433,11:08:08,25SQCMICSBB3F0A00B250,2
434,11:08:08,25SQCMICSBB3F0A00B250,1
435,11:16:45,25SQCMICSBB3F0A00B250,1
436,11:16:45,25SQCMICSBB3F0A00B250,2
437,11:30:39,25SQCMICSBB3F0A00B250,2
438,11:35:00,25SQCMICSBB3F0A00B250,1
439,11:35:01,25SQCMICSBB3F0A00B250,2
440,11:54:48,25SQCMICSBB3F0A00B250,2
441,11:54:53,25SQCMICSBB3F0A00B250,2
442,11:54:57,25SQCMICSBB3F0A00B250,1
443,11:58:11,25SQCMICSBB3F0A00B250,1
444,11:58:12,25SQCMICSBB3F0A00B250,2
445,12:27:50,25SQCMICSBB3F0A00B250,2
446,12:27:52,25SQCMICSBB3F0A00B250,1
447,12:27:52,25SQCMICSBB3F0A00B250,2
448,12:27:52,25SQCMICSBB3F0A00B250,1
449,12:32:34,25SQCMICSBB3F0A00B250,1
450,12:32:35,25SQCMICSBB3F0A00B250,2
451,12:38:02,25SQCMICSBB3F0A00B250,2
452,12:38:02,25SQCMICSBB3F0A00B250,1
453,12:38:02,25SQCMICSBB3F0A00B250,2
454,12:38:02,25SQCMICSBB3F0A00B250,1
455,12:43:59,25SQCMICSBB3F0A00B250,1
456,12:43:59,25SQCMICSBB3F0A00B250,2
457,12:51:45,25SQCMICSBB3F0A00B250,2
458,12:51:49,25SQCMICSBB3F0A00B250,1
459,12:51:49,25SQCMICSBB3F0A00B250,2
460,12:51:49,25SQCMICSBB3F0A00B250,1
461,13:00:28,25SQCMICSBB3F0A00B250,1
462,13:00:28,25SQCMICSBB3F0A00B250,2
463,13:00:28,25SQCMICSBB3F0A00B250,1
464,13:00:28,25SQCMICSBB3F0A00B250,2
465,13:07:30,25SQCMICSBB3F0A00B250,2
466,13:07:30,25SQCMICSBB3F0A00B250,1
467,13:07:30,25SQCMICSBB3F0A00B250,2
468,13:07:31,25SQCMICSBB3F0A00B250,1
469,13:07:31,25SQCMICSBB3F0A00B250,2
470,13:07:31,25SQCMICSBB3F0A00B250,1
471,13:07:31,25SQCMICSBB3F0A00B250,2
472,13:07:31,25SQCMICSBB3F0A00B250,1
473,13:07:31,25SQCMICSBB3F0A00B250,2
474,13:07:31,25SQCMICSBB3F0A00B250,1
475,13:07:31,25SQCMICSBB3F0A00B250,2
476,13:07:32,25SQCMICSBB3F0A00B250,1
477,13:15:45,25SQCMICSBB3F0A00B250,1
478,13:15:45,25SQCMICSBB3F0A00B250,2
479,13:24:04,25SQCMICSBB3F0A00B250,2
480,13:24:05,25SQCMICSBB3F0A00B250,1
481,13:24:05,25SQCMICSBB3F0A00B250,2
482,13:24:05,25SQCMICSBB3F0A00B250,1
483,13:24:05,25SQCMICSBB3F0A00B250,2
484,13:24:06,25SQCMICSBB3F0A00B250,1
485,13:35:18,25SQCMICSBB3F0A00B250,1
486,13:35:18,25SQCMICSBB3F0A00B250,2
487,13:35:19,25SQCMICSBB3F0A00B250,1
488,13:35:20,25SQCMICSBB3F0A00B250,2
489,13:40:22,25SQCMICSBB3F0A00B250,2
490,13:40:24,25SQCMICSBB3F0A00B250,1
491,13:40:24,25SQCMICSBB3F0A00B250,2
492,13:40:24,25SQCMICSBB3F0A00B250,1
493,13:49:56,25SQCMICSBB3F0A00B250,1
494,13:49:57,25SQCMICSBB3F0A00B250,2
495,13:58:13,25SQCMICSBB3F0A00B250,2
496,13:58:13,25SQCMICSBB3F0A00B250,1
497,14:07:30,25SQCMICSBB3F0A00B250,1
498,14:07:32,25SQCMICSBB3F0A00B250,2
499,14:12:38,25SQCMICSBB3F0A00B250,2
500,14:12:39,25SQCMICSBB3F0A00B250,1
501,14:24:00,25SQCMICSBB3F0A00B250,1
502,14:24:00,25SQCMICSBB3F0A00B250,2
503,14:30:42,25SQCMICSBB3F0A00B250,2
504,14:30:42,25SQCMICSBB3F0A00B250,1
505,14:41:39,25SQCMICSBB3F0A00B250,1
506,14:41:39,25SQCMICSBB3F0A00B250,2
507,14:41:40,25SQCMICSBB3F0A00B250,1
508,14:41:40,25SQCMICSBB3F0A00B250,2
509,14:41:40,25SQCMICSBB3F0A00B250,1
510,14:41:40,25SQCMICSBB3F0A00B250,2
511,14:41:40,25SQCMICSBB3F0A00B250,1
512,14:41:40,25SQCMICSBB3F0A00B250,2
513,14:48:03,25SQCMICSBB3F0A00B250,2
514,14:48:04,25SQCMICSBB3F0A00B250,1
515,14:48:04,25SQCMICSBB3F0A00B250,2
516,14:48:04,25SQCMICSBB3F0A00B250,1
517,15:00:13,25SQCMICSBB3F0A00B250,1
518,15:00:13,25SQCMICSBB3F0A00B250,2
519,15:00:13,25SQCMICSBB3F0A00B250,1
520,15:00:14,25SQCMICSBB3F0A00B250,2
521,15:04:53,25SQCMICSBB3F0A00B250,2
522,15:04:54,25SQCMICSBB3F0A00B250,1
