File,,Time,UTC,9/26/22,16:57:10,,
SW,,iID®DataCaptureSoftware,,,,,
SW,,v01.09,,,,,
SW,,4/7/20,,arrive 1-2,,,
SW,,9/26/22,16:54:06,depart 2-1,,,
Lib,,v1.6.3,,,,,
Company,,GmbH,,,,,
OS,,v10.0.17763.865,,,,,
,,,,,,,
,,,,,,,
Settings,,,,,,,
,,mode,DOC,,,,
,,,,,,,
,,YES,,,,,
,,5,,,,,
,,,,,,,
Found,,,,,,,
,,ReaderID,HW-Info,FW-Info,Num-Antennas,,
,,25SQCMICSCB030EB4,,,,,
,,200330,D0.22,98.26.06,2,,
,,200328,D0.22,98.26.06,2,,
,,,,,,,
,,,,,,,
Timestamp,,HexAddress,ReaderID,UID,Collection,DataType,
9/26/22,15:09:15,10,200330,25SQCMICSBB3FB600B1C9,DOC,2,15:09:15
9/26/22,15:36:35,10,200330,25SQCMICSBB3FB600B1C9,DOC,2,15:36:35
9/26/22,15:36:37,10,200330,25SQCMICSBB3FB600B1C9,DOC,1,15:36:37
9/26/22,15:36:37,10,200330,25SQCMICSBB3FB600B1C9,DOC,2,15:36:37
9/26/22,15:38:50,10,200330,25SQCMICSBB3FB600B1C9,DOC,1,15:38:50
9/26/22,15:38:52,10,200330,25SQCMICSBB3FB600B1C9,DOC,2,15:38:52
9/26/22,10:06:00,10,200330,25SQCMICSBB418C00B272,DOC,2,10:06:00
9/26/22,10:06:00,10,200330,25SQCMICSBB418C00B272,DOC,1,10:06:00
9/26/22,10:06:00,10,200330,25SQCMICSBB418C00B272,DOC,2,10:06:00
9/26/22,10:12:18,10,200330,25SQCMICSBB418C00B272,DOC,1,10:12:18
9/26/22,10:12:18,10,200330,25SQCMICSBB418C00B272,DOC,2,10:12:18
9/26/22,10:12:18,10,200330,25SQCMICSBB418C00B272,DOC,1,10:12:18
9/26/22,10:12:18,10,200330,25SQCMICSBB418C00B272,DOC,2,10:12:18
9/26/22,10:24:59,10,200330,25SQCMICSBB418C00B272,DOC,1,10:24:59
9/26/22,10:25:00,10,200330,25SQCMICSBB418C00B272,DOC,2,10:25:00
9/26/22,10:28:29,10,200330,25SQCMICSBB418C00B272,DOC,2,10:28:29
9/26/22,10:28:29,10,200330,25SQCMICSBB418C00B272,DOC,1,10:28:29
9/26/22,10:28:29,10,200330,25SQCMICSBB418C00B272,DOC,2,10:28:29
9/26/22,10:28:29,10,200330,25SQCMICSBB418C00B272,DOC,1,10:28:29
9/26/22,10:28:29,10,200330,25SQCMICSBB418C00B272,DOC,2,10:28:29
9/26/22,10:28:30,10,200330,25SQCMICSBB418C00B272,DOC,1,10:28:30
9/26/22,10:28:30,10,200330,25SQCMICSBB418C00B272,DOC,2,10:28:30
9/26/22,10:28:30,10,200330,25SQCMICSBB418C00B272,DOC,1,10:28:30
9/26/22,10:28:30,10,200330,25SQCMICSBB418C00B272,DOC,2,10:28:30
9/26/22,10:28:30,10,200330,25SQCMICSBB418C00B272,DOC,1,10:28:30
9/26/22,10:37:51,10,200330,25SQCMICSBB418C00B272,DOC,1,10:37:51
9/26/22,10:37:54,10,200330,25SQCMICSBB418C00B272,DOC,2,10:37:54
9/26/22,10:41:03,10,200330,25SQCMICSBB418C00B272,DOC,2,10:41:03
9/26/22,10:41:03,10,200330,25SQCMICSBB418C00B272,DOC,1,10:41:03
9/26/22,10:41:03,10,200330,25SQCMICSBB418C00B272,DOC,2,10:41:03
9/26/22,10:41:04,10,200330,25SQCMICSBB418C00B272,DOC,1,10:41:04
9/26/22,10:50:36,10,200330,25SQCMICSBB418C00B272,DOC,1,10:50:36
9/26/22,10:50:37,10,200330,25SQCMICSBB418C00B272,DOC,2,10:50:37
9/26/22,11:04:11,10,200330,25SQCMICSBB418C00B272,DOC,1,11:04:11
9/26/22,11:04:11,10,200330,25SQCMICSBB418C00B272,DOC,2,11:04:11
9/26/22,11:09:44,10,200330,25SQCMICSBB418C00B272,DOC,2,11:09:44
9/26/22,11:19:23,10,200330,25SQCMICSBB418C00B272,DOC,1,11:19:23
9/26/22,11:19:24,10,200330,25SQCMICSBB418C00B272,DOC,2,11:19:24
9/26/22,11:22:01,10,200330,25SQCMICSBB418C00B272,DOC,2,11:22:01
9/26/22,11:22:02,10,200330,25SQCMICSBB418C00B272,DOC,1,11:22:02
9/26/22,11:22:02,10,200330,25SQCMICSBB418C00B272,DOC,2,11:22:02
9/26/22,11:31:47,10,200330,25SQCMICSBB418C00B272,DOC,1,11:31:47
9/26/22,11:31:47,10,200330,25SQCMICSBB418C00B272,DOC,2,11:31:47
9/26/22,11:36:39,10,200330,25SQCMICSBB418C00B272,DOC,2,11:36:39
9/26/22,15:43:12,10,200330,25SQCMICSBB44E000B124,DOC,2,15:43:12
9/26/22,15:43:14,10,200330,25SQCMICSBB44E000B124,DOC,1,15:43:14
9/26/22,15:43:14,10,200330,25SQCMICSBB44E000B124,DOC,2,15:43:14
9/26/22,15:43:14,10,200330,25SQCMICSBB44E000B124,DOC,1,15:43:14
9/26/22,15:43:14,10,200330,25SQCMICSBB44E000B124,DOC,2,15:43:14
9/26/22,15:43:14,10,200330,25SQCMICSBB44E000B124,DOC,1,15:43:14
9/26/22,15:43:18,10,200330,25SQCMICSBB44E000B124,DOC,2,15:43:18
9/26/22,15:48:19,10,200330,25SQCMICSBB44E000B124,DOC,2,15:48:19
9/26/22,15:48:20,10,200330,25SQCMICSBB44E000B124,DOC,1,15:48:20
9/26/22,10:56:22,10,200330,25SQCMICSBB46D600B0A0,DOC,2,10:56:22
9/26/22,10:56:23,10,200330,25SQCMICSBB46D600B0A0,DOC,1,10:56:23
9/26/22,11:11:48,10,200330,25SQCMICSBB46D600B0A0,DOC,1,11:11:48
9/26/22,11:11:48,10,200330,25SQCMICSBB46D600B0A0,DOC,2,11:11:48
9/26/22,12:56:04,10,200330,25SQCMICSBB46D600B0A0,DOC,2,12:56:04
9/26/22,12:56:06,10,200330,25SQCMICSBB46D600B0A0,DOC,1,12:56:06
9/26/22,15:38:02,10,200330,25SQCMICSBB46D600B0A0,DOC,1,15:38:02
9/26/22,15:38:03,10,200330,25SQCMICSBB46D600B0A0,DOC,2,15:38:03
9/26/22,15:33:18,13,200328,25SQCMICSBB58D700B291,DOC,2,15:33:18
9/26/22,15:33:21,13,200328,25SQCMICSBB58D700B291,DOC,1,15:33:21
9/26/22,15:33:21,13,200328,25SQCMICSBB58D700B291,DOC,2,15:33:21
9/26/22,15:33:21,13,200328,25SQCMICSBB58D700B291,DOC,1,15:33:21
9/26/22,15:33:21,13,200328,25SQCMICSBB58D700B291,DOC,2,15:33:21
9/26/22,15:33:21,13,200328,25SQCMICSBB58D700B291,DOC,1,15:33:21
9/26/22,15:33:23,13,200328,25SQCMICSBB58D700B291,DOC,2,15:33:23
9/26/22,15:04:03,10,200330,25SQCMICSBB5AF000B1F7,DOC,2,15:04:03
9/26/22,15:04:04,10,200330,25SQCMICSBB5AF000B1F7,DOC,1,15:04:04
9/26/22,15:04:11,10,200330,25SQCMICSBB5AF000B1F7,DOC,1,15:04:11
9/26/22,15:11:13,10,200330,25SQCMICSBB5AF000B1F7,DOC,1,15:11:13
9/26/22,15:11:14,10,200330,25SQCMICSBB5AF000B1F7,DOC,2,15:11:14
9/26/22,14:33:07,10,200330,25SQCMICSBB5E8A00B1DC,DOC,2,14:33:07
9/26/22,14:33:11,10,200330,25SQCMICSBB5E8A00B1DC,DOC,1,14:33:11
9/26/22,14:33:11,10,200330,25SQCMICSBB5E8A00B1DC,DOC,2,14:33:11
9/26/22,14:33:11,10,200330,25SQCMICSBB5E8A00B1DC,DOC,1,14:33:11
9/26/22,14:33:11,10,200330,25SQCMICSBB5E8A00B1DC,DOC,2,14:33:11
9/26/22,14:46:52,10,200330,25SQCMICSBB5E8A00B1DC,DOC,1,14:46:52
9/26/22,14:46:52,10,200330,25SQCMICSBB5E8A00B1DC,DOC,2,14:46:52
9/26/22,14:46:52,10,200330,25SQCMICSBB5E8A00B1DC,DOC,1,14:46:52
9/26/22,14:46:52,10,200330,25SQCMICSBB5E8A00B1DC,DOC,2,14:46:52
9/26/22,14:58:33,10,200330,25SQCMICSBB5E8E00B237,DOC,2,14:58:33
9/26/22,14:58:35,10,200330,25SQCMICSBB5E8E00B237,DOC,1,14:58:35
9/26/22,15:28:07,10,200330,25SQCMICSBB606300B149,DOC,2,15:28:07
9/26/22,15:28:09,10,200330,25SQCMICSBB606300B149,DOC,1,15:28:09
9/26/22,15:28:09,10,200330,25SQCMICSBB606300B149,DOC,2,15:28:09
9/26/22,15:28:09,10,200330,25SQCMICSBB606300B149,DOC,1,15:28:09
9/26/22,15:28:09,10,200330,25SQCMICSBB606300B149,DOC,2,15:28:09
9/26/22,15:32:47,10,200330,25SQCMICSBB606300B149,DOC,1,15:32:47
9/26/22,15:33:39,10,200330,25SQCMICSBB606300B149,DOC,1,15:33:39
9/26/22,15:33:40,10,200330,25SQCMICSBB606300B149,DOC,2,15:33:40
9/26/22,15:01:34,10,200330,25SQCMICSBB644800B284,DOC,2,15:01:34
9/26/22,15:01:37,10,200330,25SQCMICSBB644800B284,DOC,1,15:01:37
9/26/22,15:01:37,10,200330,25SQCMICSBB644800B284,DOC,2,15:01:37
9/26/22,15:01:37,10,200330,25SQCMICSBB644800B284,DOC,1,15:01:37
9/26/22,15:01:37,10,200330,25SQCMICSBB644800B284,DOC,2,15:01:37
9/26/22,15:01:37,10,200330,25SQCMICSBB644800B284,DOC,1,15:01:37
9/26/22,15:07:02,10,200330,25SQCMICSBB644800B284,DOC,1,15:07:02
9/26/22,15:07:03,10,200330,25SQCMICSBB644800B284,DOC,2,15:07:03
9/26/22,15:07:07,10,200330,25SQCMICSBB644800B284,DOC,1,15:07:07
9/26/22,15:07:07,10,200330,25SQCMICSBB644800B284,DOC,2,15:07:07
9/26/22,15:07:07,10,200330,25SQCMICSBB644800B284,DOC,1,15:07:07
9/26/22,15:07:16,10,200330,25SQCMICSBB644800B284,DOC,1,15:07:16
9/26/22,15:07:17,10,200330,25SQCMICSBB644800B284,DOC,2,15:07:17
9/26/22,15:09:50,13,200328,25SQCMICSBB799000B2BC,DOC,2,15:09:50
9/26/22,15:09:52,13,200328,25SQCMICSBB799000B2BC,DOC,1,15:09:52
9/26/22,15:09:52,13,200328,25SQCMICSBB799000B2BC,DOC,2,15:09:52
9/26/22,15:09:52,13,200328,25SQCMICSBB799000B2BC,DOC,1,15:09:52
9/26/22,14:59:32,10,200330,25SQCMICSBB7A4800B153,DOC,2,14:59:32
9/26/22,14:59:35,10,200330,25SQCMICSBB7A4800B153,DOC,1,14:59:35
9/26/22,14:59:35,10,200330,25SQCMICSBB7A4800B153,DOC,2,14:59:35
9/26/22,14:59:35,10,200330,25SQCMICSBB7A4800B153,DOC,1,14:59:35
9/26/22,15:07:26,10,200330,25SQCMICSBB7A4800B153,DOC,1,15:07:26
9/26/22,15:07:30,10,200330,25SQCMICSBB7A4800B153,DOC,2,15:07:30
9/26/22,15:33:31,10,200330,25SQCMICSBB7B5A00B1E5,DOC,2,15:33:31
9/26/22,15:33:31,10,200330,25SQCMICSBB7B5A00B1E5,DOC,1,15:33:31
9/26/22,15:33:31,10,200330,25SQCMICSBB7B5A00B1E5,DOC,2,15:33:31
9/26/22,15:35:21,10,200330,25SQCMICSBB7B5A00B1E5,DOC,1,15:35:21
9/26/22,15:35:21,10,200330,25SQCMICSBB7B5A00B1E5,DOC,2,15:35:21
9/26/22,14:18:08,10,200330,25SQCMICSBB7CBD00B108,DOC,2,14:18:08
9/26/22,14:18:09,10,200330,25SQCMICSBB7CBD00B108,DOC,2,14:18:09
9/26/22,14:18:09,10,200330,25SQCMICSBB7CBD00B108,DOC,2,14:18:09
9/26/22,14:18:10,10,200330,25SQCMICSBB7CBD00B108,DOC,1,14:18:10
9/26/22,14:20:55,10,200330,25SQCMICSBB7CBD00B108,DOC,1,14:20:55
9/26/22,14:20:58,10,200330,25SQCMICSBB7CBD00B108,DOC,2,14:20:58
9/26/22,11:00:21,10,200330,25SQCMICSBB804500B0ED,DOC,2,11:00:21
9/26/22,11:00:22,10,200330,25SQCMICSBB804500B0ED,DOC,1,11:00:22
9/26/22,11:06:30,10,200330,25SQCMICSBB804500B0ED,DOC,2,11:06:30
9/26/22,11:06:30,10,200330,25SQCMICSBB804500B0ED,DOC,1,11:06:30
9/26/22,11:06:30,10,200330,25SQCMICSBB804500B0ED,DOC,2,11:06:30
9/26/22,11:06:33,10,200330,25SQCMICSBB804500B0ED,DOC,1,11:06:33
9/26/22,11:06:33,10,200330,25SQCMICSBB804500B0ED,DOC,2,11:06:33
9/26/22,11:06:34,10,200330,25SQCMICSBB804500B0ED,DOC,1,11:06:34
9/26/22,11:06:34,10,200330,25SQCMICSBB804500B0ED,DOC,2,11:06:34
9/26/22,11:06:34,10,200330,25SQCMICSBB804500B0ED,DOC,1,11:06:34
9/26/22,11:06:34,10,200330,25SQCMICSBB804500B0ED,DOC,2,11:06:34
9/26/22,13:45:45,10,200330,25SQCMICSBB804500B0ED,DOC,2,13:45:45
9/26/22,13:45:46,10,200330,25SQCMICSBB804500B0ED,DOC,1,13:45:46
9/26/22,13:49:02,10,200330,25SQCMICSBB804500B0ED,DOC,1,13:49:02
9/26/22,13:49:05,10,200330,25SQCMICSBB804500B0ED,DOC,2,13:49:05
9/26/22,10:46:57,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:46:57
9/26/22,10:47:00,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:00
9/26/22,10:47:00,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:00
9/26/22,10:47:00,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:00
9/26/22,10:47:00,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:00
9/26/22,10:47:00,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:00
9/26/22,10:47:00,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:00
9/26/22,10:47:01,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:01
9/26/22,10:47:01,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:01
9/26/22,10:47:01,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:01
9/26/22,10:47:01,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:01
9/26/22,10:47:01,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:01
9/26/22,10:47:01,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:01
9/26/22,10:47:01,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:01
9/26/22,10:47:01,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:01
9/26/22,10:47:01,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:01
9/26/22,10:47:01,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:01
9/26/22,10:47:02,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:02
9/26/22,10:47:02,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:02
9/26/22,10:47:02,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:02
9/26/22,10:47:02,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:02
9/26/22,10:47:02,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:02
9/26/22,10:47:02,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:02
9/26/22,10:47:03,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:03
9/26/22,10:47:03,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:03
9/26/22,10:47:03,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:03
9/26/22,10:47:03,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:03
9/26/22,10:47:03,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:03
9/26/22,10:47:03,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:03
9/26/22,10:47:03,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:03
9/26/22,10:47:03,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:03
9/26/22,10:47:04,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:04
9/26/22,10:47:04,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:04
9/26/22,10:47:04,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:04
9/26/22,10:47:04,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:04
9/26/22,10:47:04,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:04
9/26/22,10:47:04,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:04
9/26/22,10:47:04,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:04
9/26/22,10:47:04,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:04
9/26/22,10:47:04,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:04
9/26/22,10:47:04,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:04
9/26/22,10:47:05,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:05
9/26/22,10:47:05,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:05
9/26/22,10:47:05,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:05
9/26/22,10:47:05,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:05
9/26/22,10:47:05,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:05
9/26/22,10:47:05,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:05
9/26/22,10:47:05,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:05
9/26/22,10:47:05,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:05
9/26/22,10:47:06,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:06
9/26/22,10:47:10,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:10
9/26/22,10:47:10,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:10
9/26/22,10:47:10,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:10
9/26/22,10:47:10,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:10
9/26/22,10:47:10,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:10
9/26/22,10:47:10,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:10
9/26/22,10:47:11,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:11
9/26/22,10:47:11,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:11
9/26/22,10:47:11,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:11
9/26/22,10:47:11,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:47:11
9/26/22,10:47:11,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:47:11
9/26/22,10:52:50,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:52:50
9/26/22,10:52:50,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:52:50
9/26/22,10:52:51,10,200330,25SQCMICSBB84C700B1D6,DOC,1,10:52:51
9/26/22,10:52:52,10,200330,25SQCMICSBB84C700B1D6,DOC,2,10:52:52
9/26/22,13:15:38,10,200330,25SQCMICSBB84C700B1D6,DOC,2,13:15:38
9/26/22,13:15:39,10,200330,25SQCMICSBB84C700B1D6,DOC,2,13:15:39
9/26/22,13:15:39,10,200330,25SQCMICSBB84C700B1D6,DOC,1,13:15:39
9/26/22,13:15:39,10,200330,25SQCMICSBB84C700B1D6,DOC,2,13:15:39
9/26/22,13:15:40,10,200330,25SQCMICSBB84C700B1D6,DOC,1,13:15:40
9/26/22,13:15:40,10,200330,25SQCMICSBB84C700B1D6,DOC,2,13:15:40
9/26/22,13:15:40,10,200330,25SQCMICSBB84C700B1D6,DOC,1,13:15:40
9/26/22,13:15:40,10,200330,25SQCMICSBB84C700B1D6,DOC,2,13:15:40
9/26/22,13:15:40,10,200330,25SQCMICSBB84C700B1D6,DOC,1,13:15:40
9/26/22,13:15:40,10,200330,25SQCMICSBB84C700B1D6,DOC,2,13:15:40
9/26/22,13:15:40,10,200330,25SQCMICSBB84C700B1D6,DOC,1,13:15:40
9/26/22,13:15:41,10,200330,25SQCMICSBB84C700B1D6,DOC,1,13:15:41
9/26/22,13:20:49,10,200330,25SQCMICSBB84C700B1D6,DOC,1,13:20:49
9/26/22,13:20:50,10,200330,25SQCMICSBB84C700B1D6,DOC,2,13:20:50
9/26/22,15:35:37,13,200328,25SQCMICSBB87E600B2EF,DOC,2,15:35:37
9/26/22,15:35:41,13,200328,25SQCMICSBB87E600B2EF,DOC,1,15:35:41
9/26/22,15:35:41,13,200328,25SQCMICSBB87E600B2EF,DOC,2,15:35:41
9/26/22,15:35:42,13,200328,25SQCMICSBB87E600B2EF,DOC,1,15:35:42
9/26/22,15:35:47,13,200328,25SQCMICSBB87E600B2EF,DOC,1,15:35:47
9/26/22,15:36:02,13,200328,25SQCMICSBB87E600B2EF,DOC,1,15:36:02
9/26/22,15:36:08,13,200328,25SQCMICSBB87E600B2EF,DOC,1,15:36:08
9/26/22,15:36:24,13,200328,25SQCMICSBB87E600B2EF,DOC,1,15:36:24
9/26/22,15:36:29,13,200328,25SQCMICSBB87E600B2EF,DOC,1,15:36:29
9/26/22,15:36:30,13,200328,25SQCMICSBB87E600B2EF,DOC,2,15:36:30
9/26/22,14:13:19,10,200330,25SQCMICSBB9A2E00B1F5,DOC,2,14:13:19
9/26/22,14:13:21,10,200330,25SQCMICSBB9A2E00B1F5,DOC,1,14:13:21
9/26/22,14:44:13,10,200330,25SQCMICSBB9B3C00B163,DOC,2,14:44:13
9/26/22,14:44:15,10,200330,25SQCMICSBB9B3C00B163,DOC,1,14:44:15
9/26/22,14:44:15,10,200330,25SQCMICSBB9B3C00B163,DOC,2,14:44:15
9/26/22,14:44:15,10,200330,25SQCMICSBB9B3C00B163,DOC,1,14:44:15
9/26/22,14:44:15,10,200330,25SQCMICSBB9B3C00B163,DOC,2,14:44:15
9/26/22,14:44:15,10,200330,25SQCMICSBB9B3C00B163,DOC,1,14:44:15
9/26/22,14:44:15,10,200330,25SQCMICSBB9B3C00B163,DOC,2,14:44:15
9/26/22,14:44:16,10,200330,25SQCMICSBB9B3C00B163,DOC,1,14:44:16
9/26/22,14:44:16,10,200330,25SQCMICSBB9B3C00B163,DOC,2,14:44:16
9/26/22,14:44:16,10,200330,25SQCMICSBB9B3C00B163,DOC,1,14:44:16
9/26/22,14:44:16,10,200330,25SQCMICSBB9B3C00B163,DOC,2,14:44:16
9/26/22,14:44:16,10,200330,25SQCMICSBB9B3C00B163,DOC,1,14:44:16
9/26/22,14:44:16,10,200330,25SQCMICSBB9B3C00B163,DOC,2,14:44:16
9/26/22,14:44:16,10,200330,25SQCMICSBB9B3C00B163,DOC,1,14:44:16
9/26/22,14:44:16,10,200330,25SQCMICSBB9B3C00B163,DOC,2,14:44:16
9/26/22,14:44:16,10,200330,25SQCMICSBB9B3C00B163,DOC,1,14:44:16
9/26/22,14:48:30,10,200330,25SQCMICSBB9B3C00B163,DOC,1,14:48:30
9/26/22,14:48:31,10,200330,25SQCMICSBB9B3C00B163,DOC,2,14:48:31
9/26/22,15:36:07,13,200328,25SQCMICSBB9EA900B2E5,DOC,2,15:36:07
9/26/22,15:36:09,13,200328,25SQCMICSBB9EA900B2E5,DOC,1,15:36:09
9/26/22,15:37:13,13,200328,25SQCMICSBB9EA900B2E5,DOC,1,15:37:13
9/26/22,15:37:15,13,200328,25SQCMICSBB9EA900B2E5,DOC,2,15:37:15
9/26/22,11:03:19,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,11:03:19
9/26/22,11:03:21,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,11:03:21
9/26/22,11:24:11,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,11:24:11
9/26/22,11:24:18,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,11:24:18
9/26/22,11:51:30,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,11:51:30
9/26/22,11:51:31,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,11:51:31
9/26/22,11:57:12,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,11:57:12
9/26/22,11:57:17,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,11:57:17
9/26/22,11:57:18,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,11:57:18
9/26/22,11:57:18,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,11:57:18
9/26/22,11:57:18,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,11:57:18
9/26/22,12:15:39,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,12:15:39
9/26/22,12:15:39,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,12:15:39
9/26/22,12:22:00,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,12:22:00
9/26/22,12:22:02,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,12:22:02
9/26/22,12:50:35,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,12:50:35
9/26/22,12:50:36,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,12:50:36
9/26/22,12:50:38,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,12:50:38
9/26/22,12:50:38,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,12:50:38
9/26/22,12:50:39,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,12:50:39
9/26/22,12:50:41,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,12:50:41
9/26/22,12:54:58,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,12:54:58
9/26/22,12:54:59,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,12:54:59
9/26/22,12:54:59,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,12:54:59
9/26/22,12:55:00,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,12:55:00
9/26/22,13:51:58,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,13:51:58
9/26/22,13:51:59,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,13:51:59
9/26/22,13:52:00,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,13:52:00
9/26/22,13:52:00,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,13:52:00
9/26/22,13:52:00,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,13:52:00
9/26/22,13:52:00,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,13:52:00
9/26/22,13:52:01,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,13:52:01
9/26/22,13:52:02,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,13:52:02
9/26/22,13:59:59,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,13:59:59
9/26/22,14:00:01,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,14:00:01
9/26/22,15:54:36,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,15:54:36
9/26/22,15:54:37,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,15:54:37
9/26/22,16:19:40,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,16:19:40
9/26/22,16:19:45,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,16:19:45
9/26/22,16:19:48,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,16:19:48
9/27/22,18:34:58,13,200328,25SQCMICSBB9EAD00B12A,DOC,1,18:34:58
9/27/22,18:34:59,13,200328,25SQCMICSBB9EAD00B12A,DOC,2,18:34:59
9/26/22,14:16:51,10,200330,25SQCMICSBBA27300B1D9,DOC,2,14:16:51
9/26/22,14:16:51,10,200330,25SQCMICSBBA27300B1D9,DOC,1,14:16:51
